LAT,LON,SPEED,DESTINATION,FLAG,SHIPNAME,SHIP_ID,DATETIME,PORT,ship_type,is_parked,Date_Tm_lag1_sec,Dist_mt,Dist_lag1_mt
54.36997,18.66461,64,GDANSK,PL,TANAIS,948265,2016-12-16T14:23:01Z,gdansk,Cargo,0,240,7901.184,4228.368
54.40511,18.66753,67,HAMBURG,PL,TANAIS,948265,2016-12-17T08:33:07Z,gdynia,Cargo,0,6,206.7888,-3722.1984
54.41126,18.66003,69,HAMBURG,PL,TANAIS,948265,2016-12-17T08:37:02Z,gdansk,Cargo,0,235,8340.996,8134.2072
57.98169,11.74611,100,MALAGA,GI,TASMAN,206519,2016-12-16T15:43:05Z,gothenborg,Cargo,0,119,6121.36,-102.88
57.96387,11.71894,99,MALAGA,GI,TASMAN,206519,2016-12-16T15:51:05Z,gothenborg,Cargo,0,480,24444.288,18322.928
57.92651,11.65519,129,UDDEVALLA,GI,TASMAN,206519,2016-12-15T06:49:05Z,gothenborg,Cargo,0,120,7962.912,-123.456
57.93089,11.67163,132,UDDEVALLA,GI,TASMAN,206519,2016-12-15T06:51:05Z,gothenborg,Cargo,0,120,8148.096,185.184
57.64594,11.85902,0,GOTEBORG,DK,TENDER1,155585,2016-12-14T02:23:08Z,gothenborg,Cargo,1,601,0,0
57.61285,11.80496,158,GOTEBORG,DK,TENDER1,155585,2016-12-14T10:09:05Z,gothenborg,Cargo,0,27957,2272210.766,2272210.766
57.64591,11.85902,0,GOTEBORG  Y,DK,TENDER1,155585,2016-12-19T23:21:07Z,gothenborg,Cargo,1,111,0,
57.64591,11.85902,0,GOTEBORG  Y,DK,TENDER1,155585,2016-12-19T23:23:15Z,gothenborg,Cargo,1,128,0,0
59.91532,30.03174,94,KOKKOLA,NL,TERSCHELLING,268899,2016-12-17T19:55:04Z,st_petersburg,Cargo,0,1,48.3536,
59.91629,30.02702,92,KOKKOLA,NL,TERSCHELLING,268899,2016-12-17T19:57:03Z,st_petersburg,Cargo,0,119,5631.6512,5583.2976
59.91047,30.05565,110,ST PETERSBURG,NL,TERSCHELLING,268899,2016-12-16T05:53:04Z,st_petersburg,Cargo,0,1,56.584,-6676.912
59.90811,30.06733,113,ST PETERSBURG,NL,TERSCHELLING,268899,2016-12-16T05:55:04Z,st_petersburg,Cargo,0,120,6975.264,6918.68
54.5052,18.75243,105,GDANSK,NL,THEA MARIEKE,265510,2016-12-16T20:37:07Z,gdynia,Cargo,0,5,270.06,-5995.332
54.50072,18.746,106,GDANSK,NL,THEA MARIEKE,265510,2016-12-16T20:39:02Z,gdansk,Cargo,0,115,6270.536,6000.476
55.69243,21.12938,9,GEDSER,SG,THOR INTEGRITY,732076,2016-12-19T21:47:05Z,klaipeda,Cargo,0,111,513.8856,-78.7032
55.69445,21.12713,35,GEDSER,SG,THOR INTEGRITY,732076,2016-12-19T21:49:14Z,klaipeda,Cargo,0,129,2322.516,1808.6304
55.64427,21.1642,0,"KLA,0EDA",SG,THOR INTEGRITY,732076,2016-12-14T17:45:06Z,klaipeda,Cargo,1,119,0,0
55.64427,21.1642,0,"KLA,0EDA",SG,THOR INTEGRITY,732076,2016-12-14T17:47:18Z,klaipeda,Cargo,1,132,0,0
55.64617,21.16148,20,KLAIPEDA,SG,THOR INTEGRITY,732076,2016-12-16T15:43:06Z,klaipeda,Cargo,0,119,1224.272,290.636
55.65107,21.15635,34,KLAIPEDA,SG,THOR INTEGRITY,732076,2016-12-16T15:51:06Z,klaipeda,Cargo,0,480,8395.008,7170.736
57.67619,11.80309,151,ZEEBRUGGE,SE,THULELAND,327250,2016-12-14T13:21:07Z,gothenborg,Cargo,0,2,155.3488,-8932.556
57.66994,11.79058,160,ZEEBRUGGE,SE,THULELAND,327250,2016-12-14T13:23:05Z,gothenborg,Cargo,0,118,9711.872,9556.5232
54.41068,18.6601,82,GDANSK,CY,THURKUS,122562,2016-12-15T07:07:06Z,gdynia,Cargo,0,4,168.7232,-4327.1328
54.4037,18.67613,74,GDANSK,CY,THURKUS,122562,2016-12-15T07:11:02Z,gdansk,Cargo,0,236,8983.4816,8814.7584
54.77082,18.77035,108,GRIMSBY,CY,THURKUS,122562,2016-12-16T14:27:07Z,gdynia,Cargo,0,5,277.776,-6111.072
54.77473,18.76122,109,GRIMSBY,CY,THURKUS,122562,2016-12-16T14:29:02Z,gdansk,Cargo,0,115,6448.004,6170.228
55.72491,20.80548,96,"GRUVOEN,SW",FO,TIDAN,182418,2016-12-17T23:31:06Z,klaipeda,Cargo,0,121,5975.2704,98.7648
57.60258,11.66387,103,"GRUVOEN,SW",FO,TIDAN,182418,2016-12-19T18:29:06Z,gothenborg,Cargo,0,154680,8195441.376,8189466.106
57.60259,11.65599,99,KLAIPEDA,FO,TIDAN,182418,2016-12-15T10:11:05Z,gothenborg,Cargo,0,119,6060.1464,-101.8512
55.71618,20.80508,107,KLAIPEDA,FO,TIDAN,182418,2016-12-17T04:33:06Z,klaipeda,Cargo,0,152521,8394877.857,8388817.71
54.3854,18.67208,0,GDANSK,NL,TINA,259202,2016-12-13T12:17:02Z,gdansk,Cargo,1,120,0,0
54.3854,18.67208,0,GDANSK,NL,TINA,259202,2016-12-13T12:19:02Z,gdansk,Cargo,1,120,0,0
54.40072,18.68125,73,LIEPAJA,NL,TINA,259202,2016-12-13T14:39:06Z,gdynia,Cargo,0,5,187.756,-4525.6912
54.40471,18.6709,70,LIEPAJA,NL,TINA,259202,2016-12-13T14:43:02Z,gdansk,Cargo,0,236,8497.888,8310.132
54.69169,20.19797,1,BRAKE,PL,TOLLUND,124752,2016-12-15T08:35:02Z,kalingrad,Cargo,1,119,61.2136,-0.5144
54.6917,20.19802,1,BRAKE,PL,TOLLUND,124752,2016-12-15T09:43:02Z,kalingrad,Cargo,1,4080,2098.752,2037.5384
54.69174,20.19797,1,KALININGRAD,PL,TOLLUND,124752,2016-12-14T02:47:02Z,kalingrad,Cargo,1,1079,555.0376,555.0376
54.69167,20.19801,1,KALININGRAD,PL,TOLLUND,124752,2016-12-14T10:19:03Z,kalingrad,Cargo,1,27121,13951.0424,13396.0048
54.66673,19.819,101,KIEL CANAL,PL,TOLLUND,124752,2016-12-17T16:23:02Z,kalingrad,Cargo,0,119,6182.5736,-103.9088
54.78199,18.99543,96,KIEL CANAL,PL,TOLLUND,124752,2016-12-17T19:17:01Z,gdansk,Cargo,0,10439,515502.8736,509320.3
57.60126,11.67698,31,NOFRK,FO,TRADER BULK,182333,2016-12-19T18:13:05Z,gothenborg,Cargo,0,120,1913.568,
57.60147,11.66929,76,NOFRK,FO,TRADER BULK,182333,2016-12-19T18:15:05Z,gothenborg,Cargo,0,120,4691.328,2777.76
57.60025,11.68528,37,SEGOT,FO,TRADER BULK,182333,2016-12-19T03:33:05Z,gothenborg,Cargo,0,120,2283.936,-6604.896
57.60004,11.68213,1,SEGOT,FO,TRADER BULK,182333,2016-12-19T13:19:05Z,gothenborg,Cargo,1,35160,18086.304,15802.368
54.535,18.61258,80,GDYNIA/POLAND,GI,TRANSOSPREY,206401,2016-12-13T21:33:07Z,gdynia,Cargo,0,5,205.76,-4567.872
54.53515,18.60863,83,GDYNIA/POLAND,GI,TRANSOSPREY,206401,2016-12-13T21:35:02Z,gdansk,Cargo,0,115,4909.948,4704.188
59.90812,30.06804,108,HAMINA,GI,TRANSOSPREY,206401,2016-12-19T22:05:04Z,st_petersburg,Cargo,0,1,55.5552,-6555.5136
59.91059,30.05589,110,HAMINA,GI,TRANSOSPREY,206401,2016-12-19T22:07:03Z,st_petersburg,Cargo,0,119,6733.496,6677.9408
54.72713,18.99946,142,ST PETERSBURG,GI,TRANSOSPREY,206401,2016-12-16T22:13:02Z,gdansk,Cargo,0,120,8765.376,61.728
59.92068,30.0053,85,ST PETERSBURG,GI,TRANSOSPREY,206401,2016-12-18T14:43:03Z,st_petersburg,Cargo,0,145801,6375002.924,6366237.548
55.6643,21.14626,85,HORSENS,AG,TRAVEBERG,364187,2016-12-16T15:43:06Z,klaipeda,Cargo,0,119,5203.156,-87.448
55.68792,21.13279,96,HORSENS,AG,TRAVEBERG,364187,2016-12-16T15:53:06Z,klaipeda,Cargo,0,600,29629.44,24426.284
59.88806,30.2011,63,HANKO,NL,TRICA,254318,2016-12-20T09:11:04Z,st_petersburg,Cargo,0,1,32.4072,-3564.792
59.89521,30.1315,78,HANKO,NL,TRICA,254318,2016-12-20T09:31:04Z,st_petersburg,Cargo,0,1200,48147.84,48115.4328
59.91481,30.03417,100,ST PETERSBURG,NL,TRICA,254318,2016-12-19T15:09:04Z,st_petersburg,Cargo,0,1,51.44,-6069.92
59.91219,30.04716,103,ST PETERSBURG,NL,TRICA,254318,2016-12-19T15:11:11Z,st_petersburg,Cargo,0,127,6728.8664,6677.4264
55.667,21.14454,11,GIBRALTAR,MH,TRUE LOVE,2892026,2016-12-15T11:57:06Z,klaipeda,Cargo,0,119,673.3496,0
55.66873,21.14309,25,GIBRALTAR,MH,TRUE LOVE,2892026,2016-12-15T11:59:06Z,klaipeda,Cargo,0,120,1543.2,869.8504
55.66821,21.1463,0,KLAIPEDA,MH,TRUE LOVE,2892026,2016-12-13T23:55:05Z,klaipeda,Cargo,1,118,0,0
55.66822,21.1463,1,KLAIPEDA,MH,TRUE LOVE,2892026,2016-12-13T23:57:11Z,klaipeda,Cargo,1,126,64.8144,64.8144
54.68564,20.22649,45,DK FDV,MT,UFA,290089,2016-12-15T10:43:03Z,kalingrad,Cargo,0,120,2777.76,-147.6328
54.68426,20.16819,81,DK FDV,MT,UFA,290089,2016-12-15T11:01:03Z,kalingrad,Cargo,0,1080,44999.712,42221.952
54.64828,20.07527,84,RU KGD,MT,UFA,290089,2016-12-14T02:47:02Z,kalingrad,Cargo,0,1079,46623.1584,41208.0696
54.67165,19.80053,99,RU KGD,MT,UFA,290089,2016-12-19T00:51:03Z,kalingrad,Cargo,0,425041,21645467.95,21598844.79
55.69459,21.1329,0,KLAIPEDA,LR,USOLIE,755518,2016-12-14T00:43:06Z,klaipeda,Cargo,1,120,0,0
55.69459,21.1329,0,KLAIPEDA,LR,USOLIE,755518,2016-12-14T00:45:06Z,klaipeda,Cargo,1,120,0,0
55.69459,21.13291,0,MURMANSK,LR,USOLIE,755518,2016-12-14T02:29:06Z,klaipeda,Cargo,1,120,0,0
55.73171,20.97099,104,MURMANSK,LR,USOLIE,755518,2016-12-14T10:09:06Z,klaipeda,Cargo,0,27600,1476533.76,1476533.76
59.91151,30.05036,112,RULED,BM,VALENCIA EXPRESS,370837,2016-12-19T14:07:04Z,st_petersburg,Cargo,0,0,0,-6913.536
59.90899,30.06281,113,RULED,BM,VALENCIA EXPRESS,370837,2016-12-19T14:09:03Z,st_petersburg,Cargo,0,119,6917.1368,6917.1368
55.73035,20.93085,113,GRESIK,LR,VANTAGE WAVE,756358,2016-12-16T15:43:06Z,klaipeda,Cargo,0,119,6917.1368,8.2304
55.7364,20.8909,116,GRESIK,LR,VANTAGE WAVE,756358,2016-12-16T15:51:06Z,klaipeda,Cargo,0,480,28641.792,21724.6552
55.70213,20.87546,4,KLAIPEDA,LR,VANTAGE WAVE,756358,2016-12-14T02:29:06Z,klaipeda,Cargo,1,120,246.912,0
55.71448,21.11101,60,KLAIPEDA,LR,VANTAGE WAVE,756358,2016-12-14T10:11:07Z,klaipeda,Cargo,0,27721,855580.944,855334.032
59.91079,30.05415,94,SKAW,BS,VARVARA,124152,2016-12-13T11:31:04Z,st_petersburg,Cargo,0,0,0,
59.91301,30.04302,93,SKAW,BS,VARVARA,124152,2016-12-13T11:33:03Z,st_petersburg,Cargo,0,119,5692.8648,5692.8648
54.53333,18.81033,121,AALBORG,SE,VASTANVIK,319974,2016-12-20T09:11:02Z,gdansk,Cargo,0,121,7531.3304,435.6968
54.58216,18.88781,121,AALBORG,SE,VASTANVIK,319974,2016-12-20T09:31:02Z,gdansk,Cargo,0,1200,74690.88,67159.5496
54.5349,18.6071,107,GDYNIA,SE,VASTANVIK,319974,2016-12-19T05:53:06Z,gdynia,Cargo,0,5,275.204,-5999.4472
54.53501,18.59948,107,GDYNIA,SE,VASTANVIK,319974,2016-12-19T05:55:06Z,gdynia,Cargo,0,120,6604.896,6329.692
54.53859,18.53245,1,GDYNIA,AG,VENTURA,366974,2016-12-13T11:57:08Z,gdynia,Cargo,1,121,62.2424,62.2424
54.53847,18.53244,1,GDYNIA,AG,VENTURA,366974,2016-12-14T01:09:07Z,gdynia,Cargo,1,121,62.2424,62.2424
54.67546,18.99304,104,KLAIPEDA,AG,VENTURA,366974,2016-12-16T19:25:02Z,gdansk,Cargo,0,120,6419.712,61.728
55.12457,19.80443,104,KLAIPEDA,AG,VENTURA,366974,2016-12-16T23:23:03Z,kalingrad,Cargo,0,14281,763999.2256,757579.5136
55.66573,21.14623,73,ROTTERDAM,AG,VENTURA,366974,2016-12-19T05:11:06Z,klaipeda,Cargo,0,120,4506.144,1481.472
55.67532,21.14132,84,ROTTERDAM,AG,VENTURA,366974,2016-12-19T05:15:06Z,klaipeda,Cargo,0,240,10370.304,5864.16
54.37487,18.65915,1,GDANSK,LR,VICTORIA,687226,2016-12-14T23:37:02Z,gdansk,Cargo,1,121,62.2424,62.2424
54.37483,18.6593,1,GDANSK,LR,VICTORIA,687226,2016-12-18T20:11:02Z,gdansk,Cargo,1,121,62.2424,62.2424
55.70477,20.84797,57,KLAPEIDA,NL,VICTORIABORG,265269,2016-12-18T21:33:06Z,klaipeda,Cargo,0,120,3518.496,1277.7696
55.70815,20.86296,105,KLAPEIDA,NL,VICTORIABORG,265269,2016-12-18T21:35:06Z,klaipeda,Cargo,0,120,6481.44,2962.944
55.72899,21.04595,60,SIBENIK,NL,VICTORIABORG,265269,2016-12-20T10:45:06Z,klaipeda,Cargo,0,120,3703.68,-555.552
55.74205,21.00124,113,SIBENIK,NL,VICTORIABORG,265269,2016-12-20T10:57:06Z,klaipeda,Cargo,0,720,41851.584,38147.904
57.67547,11.80241,156,GOTEBORG,BE,VICTORINE,117309,2016-12-19T17:37:07Z,gothenborg,Cargo,0,2,160.4928,-9469.0752
57.6793,11.81724,134,GOTEBORG,BE,VICTORINE,117309,2016-12-19T17:39:05Z,gothenborg,Cargo,0,118,8133.6928,7973.2
57.67893,11.81356,120,ZEEBRUGGE,BE,VICTORINE,117309,2016-12-20T00:17:07Z,gothenborg,Cargo,0,2,123.456,-7726.288
57.6746,11.80054,140,ZEEBRUGGE,BE,VICTORINE,117309,2016-12-20T00:19:04Z,gothenborg,Cargo,0,117,8425.872,8302.416
59.86938,30.21298,0,ST.PETERSBURG,AG,VIDFOSS,366516,2016-12-15T08:33:05Z,st_petersburg,Cargo,1,1,0,0
59.86938,30.21298,0,ST.PETERSBURG,AG,VIDFOSS,366516,2016-12-15T08:35:03Z,st_petersburg,Cargo,1,118,0,0
59.90173,30.09934,75,TROMSO,AG,VIDFOSS,366516,2016-12-15T09:59:04Z,st_petersburg,Cargo,0,1,38.58,-5531.8576
59.90476,30.0844,112,TROMSO,AG,VIDFOSS,366516,2016-12-15T10:01:05Z,st_petersburg,Cargo,0,121,6971.1488,6932.5688
55.75055,20.82662,51,KOPING,FO,VINGAREN,182428,2016-12-13T12:37:07Z,klaipeda,Cargo,0,119,3121.8936,-78.7032
55.75181,20.81756,58,KOPING,FO,VINGAREN,182428,2016-12-13T12:39:07Z,klaipeda,Cargo,0,120,3580.224,458.3304
59.92171,30.00018,111,ST.PETERSBURG,FO,VINGAREN,182428,2016-12-18T14:55:04Z,st_petersburg,Cargo,0,1,57.0984,
59.91934,30.01207,104,ST.PETERSBURG,FO,VINGAREN,182428,2016-12-18T14:57:04Z,st_petersburg,Cargo,0,120,6419.712,6362.6136
57.67795,11.81131,67,GOTHENBURG,PT,VIONA,300093,2016-12-20T02:49:07Z,gothenborg,Cargo,0,2,68.9296,-3439.2784
57.67904,11.81892,64,GOTHENBURG,PT,VIONA,300093,2016-12-20T02:51:13Z,gothenborg,Cargo,0,126,4148.1216,4079.192
55.69651,21.12974,1,KLAIPEDA,AG,VITA,359410,2016-12-13T15:13:05Z,klaipeda,Cargo,1,118,60.6992,-1.5432
55.69654,21.12975,3,KLAIPEDA,AG,VITA,359410,2016-12-13T15:15:06Z,klaipeda,Cargo,1,121,186.7272,126.028
55.72021,21.10348,83,LISAHALLY,AG,VITA,359410,2016-12-14T21:23:07Z,klaipeda,Cargo,0,121,5166.1192,85.3904
55.72511,21.09056,80,LISAHALLY,AG,VITA,359410,2016-12-14T21:27:07Z,klaipeda,Cargo,0,240,9876.48,4710.3608
54.412,18.79567,128,EETLL,CY,VITIM,145203,2016-12-15T04:11:07Z,gdynia,Cargo,0,6,395.0592,-7111.0656
54.41383,18.80833,129,EETLL,CY,VITIM,145203,2016-12-15T04:13:01Z,gdansk,Cargo,0,114,7564.7664,7169.7072
55.65527,21.15413,35,LTKLP,CY,VITIM,145203,2016-12-18T07:57:06Z,klaipeda,Cargo,0,120,2160.48,1289.0864
55.65882,21.15091,52,LTKLP,CY,VITIM,145203,2016-12-18T08:01:06Z,klaipeda,Cargo,0,240,6419.712,4259.232
55.73417,20.80183,131,PLGDN,CY,VITIM,145203,2016-12-18T23:53:06Z,klaipeda,Cargo,0,120,8086.368,6.1728
54.51888,18.99344,129,PLGDN,CY,VITIM,145203,2016-12-19T10:01:01Z,gdansk,Cargo,0,36475,2420393.46,2412307.092
59.90988,30.05919,113,RU LED PBG,CY,VLADIMIR,123061,2016-12-18T19:13:04Z,st_petersburg,Cargo,0,1,58.1272,-6859.0096
59.91222,30.04766,113,RU LED PBG,CY,VLADIMIR,123061,2016-12-18T19:15:04Z,st_petersburg,Cargo,0,120,6975.264,6917.1368
57.62553,11.68675,82,SELDK,DE,WALTER HAMMANN,152955,2016-12-20T10:59:05Z,gothenborg,Cargo,0,120,5061.696,
57.64769,11.7103,77,SELDK,DE,WALTER HAMMANN,152955,2016-12-20T11:11:05Z,gothenborg,Cargo,0,720,28518.336,23456.64
59.92025,30.0074,121,RAUMA,AG,WES AMELIE,365934,2016-12-17T10:27:04Z,st_petersburg,Cargo,0,0,0,-7406.8456
59.92172,30.00024,122,RAUMA,AG,WES AMELIE,365934,2016-12-17T10:29:03Z,st_petersburg,Cargo,0,119,7468.0592,7468.0592
59.87091,30.20764,0,ST PETERS,AG,WES AMELIE,365934,2016-12-16T15:55:03Z,st_petersburg,Cargo,1,119,0,0
59.87091,30.20764,0,ST PETERS,AG,WES AMELIE,365934,2016-12-16T15:55:04Z,st_petersburg,Cargo,1,1,0,0
59.91507,30.03272,118,ST PETERSBURG,AG,WES AMELIE,365934,2016-12-16T13:55:04Z,st_petersburg,Cargo,0,1,60.6992,-7223.2048
59.91236,30.046,121,ST PETERSBURG,AG,WES AMELIE,365934,2016-12-16T13:57:03Z,st_petersburg,Cargo,0,119,7406.8456,7346.1464
54.45587,18.99905,144,BREMERHAVEN VIA NOK,CY,WES JANINE,366006,2016-12-15T15:29:01Z,gdansk,Cargo,0,119,8814.7584,-74.0736
54.77571,18.98727,143,BREMERHAVEN VIA NOK,CY,WES JANINE,366006,2016-12-15T16:53:02Z,gdansk,Cargo,0,5041,370811.9272,361997.1688
54.40608,18.7551,76,GDANSK,CY,WES JANINE,366006,2016-12-14T23:17:06Z,gdynia,Cargo,0,4,156.3776,-4300.384
54.4045,18.74833,76,GDANSK,CY,WES JANINE,366006,2016-12-14T23:19:01Z,gdansk,Cargo,0,115,4495.856,4339.4784
54.72087,18.79982,87,GDANSK,AG,WIEBKE D,359605,2016-12-15T19:41:06Z,gdynia,Cargo,0,5,223.764,-4936.6968
54.71593,18.81433,88,GDANSK,AG,WIEBKE D,359605,2016-12-15T19:43:02Z,gdansk,Cargo,0,116,5250.9952,5027.2312
54.37115,18.66431,61,HALMSTAD,AG,WIEBKE D,359605,2016-12-17T05:27:02Z,gdansk,Cargo,0,120,3765.408,1111.104
54.37897,18.66079,75,HALMSTAD,AG,WIEBKE D,359605,2016-12-17T05:31:01Z,gdansk,Cargo,0,239,9220.62,5455.212
59.8929,30.22705,0,ROTTERDAM,CY,WILHELM,146097,2016-12-14T02:29:03Z,st_petersburg,Cargo,1,119,0,0
59.8929,30.22705,0,ROTTERDAM,CY,WILHELM,146097,2016-12-14T02:29:04Z,st_petersburg,Cargo,1,1,0,0
59.89292,30.22707,0,ST.PETERSBURG,CY,WILHELM,146097,2016-12-13T11:55:04Z,st_petersburg,Cargo,1,1,0,0
59.89291,30.22708,1,ST.PETERSBURG,CY,WILHELM,146097,2016-12-13T11:57:04Z,st_petersburg,Cargo,1,120,61.728,61.728
54.49364,18.73146,109,GDANSK,MT,WILSON BILBAO,287761,2016-12-14T21:03:07Z,gdynia,Cargo,0,5,280.348,-6111.5864
54.48903,18.72464,110,GDANSK,MT,WILSON BILBAO,287761,2016-12-14T21:05:02Z,gdansk,Cargo,0,115,6507.16,6226.812
54.40394,18.67404,57,HELSINGBORG,MT,WILSON BILBAO,287761,2016-12-15T13:55:07Z,gdynia,Cargo,0,5,146.604,-5897.596
54.40682,18.66374,58,HELSINGBORG,MT,WILSON BILBAO,287761,2016-12-15T13:59:02Z,gdansk,Cargo,0,235,7011.272,6864.668
54.53523,18.60755,98,GDYNIA (POLAND,AG,WILSON HOLLA,362411,2016-12-19T16:57:07Z,gdynia,Cargo,0,5,252.056,-5595.6432
54.53523,18.60755,98,GDYNIA (POLAND,AG,WILSON HOLLA,362411,2016-12-19T16:59:06Z,gdynia,Cargo,0,119,5998.9328,5746.8768
54.53362,18.55012,0,GDYNIA,CY,WILSON SKY,122250,2016-12-13T20:35:07Z,gdynia,Cargo,1,120,0,0
54.53362,18.55012,0,GDYNIA,CY,WILSON SKY,122250,2016-12-13T20:37:07Z,gdynia,Cargo,1,120,0,0
54.52773,18.74247,124,KLAIPEDA,CY,WILSON SKY,122250,2016-12-13T21:31:06Z,gdynia,Cargo,0,4,255.1424,-6957.7744
54.52662,18.766,123,KLAIPEDA,CY,WILSON SKY,122250,2016-12-13T21:33:02Z,gdansk,Cargo,0,116,7339.4592,7084.3168
55.72195,21.10174,71,LUBECK,CY,WILSON SKY,122250,2016-12-15T16:19:07Z,klaipeda,Cargo,0,121,4419.2104,-661.5184
55.72587,21.09182,92,LUBECK,CY,WILSON SKY,122250,2016-12-15T16:23:06Z,klaipeda,Cargo,0,239,11310.6272,6891.4168
54.698,20.45283,0,KALININGRAD,CY,WILSON SUND,146140,2016-12-18T13:53:03Z,kalingrad,Cargo,1,120,0,0
54.698,20.45283,1,KALININGRAD,CY,WILSON SUND,146140,2016-12-18T20:41:02Z,kalingrad,Cargo,1,24479,12591.9976,12591.9976
54.37282,18.6641,0,DUNKERQUE VIA NOK,AG,WILSON VOLOS,365383,2016-12-16T01:03:02Z,gdansk,Cargo,1,120,0,0
54.37286,18.66415,320,DUNKERQUE VIA NOK,AG,WILSON VOLOS,365383,2016-12-16T01:05:02Z,gdansk,Cargo,0,120,19752.96,19752.96
54.77548,18.70844,116,GDANSK,AG,WILSON VOLOS,365383,2016-12-15T18:21:07Z,gdynia,Cargo,0,5,298.352,-6504.0736
54.7674,18.72581,116,GDANSK,AG,WILSON VOLOS,365383,2016-12-15T18:23:04Z,gdansk,Cargo,0,117,6981.4368,6683.0848
55.72884,20.94588,100,KLAIPEDA,KN,WINTER BAY,402701,2016-12-14T17:47:18Z,klaipeda,Cargo,0,132,6790.08,729.9336
55.72855,20.96546,101,KLAIPEDA,KN,WINTER BAY,402701,2016-12-14T17:51:06Z,klaipeda,Cargo,0,228,11845.6032,5055.5232
55.73163,20.98156,97,SZCZECIN,KN,WINTER BAY,402701,2016-12-15T15:01:06Z,klaipeda,Cargo,0,119,5937.7192,-111.6248
55.73263,20.95861,97,SZCZECIN,KN,WINTER BAY,402701,2016-12-15T15:07:07Z,klaipeda,Cargo,0,361,18012.7448,12075.0256
59.9062,30.07712,116,ROTTERDAM,CY,WMS GRONINGEN,123222,2016-12-19T20:29:04Z,st_petersburg,Cargo,0,1,59.6704,-7041.1072
59.9086,30.06502,119,ROTTERDAM,CY,WMS GRONINGEN,123222,2016-12-19T20:31:11Z,st_petersburg,Cargo,0,127,7774.1272,7714.4568
59.91585,30.02882,103,ST.PETERSBURG,CY,WMS GRONINGEN,123222,2016-12-18T14:29:04Z,st_petersburg,Cargo,0,0,0,-6357.984
59.91372,30.03938,103,ST.PETERSBURG,CY,WMS GRONINGEN,123222,2016-12-18T14:31:04Z,st_petersburg,Cargo,0,120,6357.984,6357.984
59.92028,30.00681,108,RULED VIA NOK,GI,WYBELSUM,205994,2016-12-19T15:19:04Z,st_petersburg,Cargo,0,1,55.5552,
59.91898,30.01311,107,RULED VIA NOK,GI,WYBELSUM,205994,2016-12-19T15:21:03Z,st_petersburg,Cargo,0,119,6549.8552,6494.3
59.91407,30.03729,101,ST.PETERSBURG,MT,X-PRESS ETNA,121902,2016-12-19T15:01:04Z,st_petersburg,Cargo,0,1,51.9544,-6078.6648
59.91302,30.04258,104,ST.PETERSBURG,MT,X-PRESS ETNA,121902,2016-12-19T15:03:03Z,st_petersburg,Cargo,0,119,6366.2144,6314.26
54.7202,18.97866,134,GDANSK,RU,YAMAL KRECHET,757296,2016-12-20T10:17:02Z,gdansk,Cargo,0,120,8271.552,0
54.69192,18.95926,135,GDANSK,RU,YAMAL KRECHET,757296,2016-12-20T10:25:02Z,gdansk,Cargo,0,480,33333.12,25061.568
54.68571,20.23046,63,ANTWERPEN,MT,ZAMOSKVORECHYE,283815,2016-12-17T21:49:03Z,kalingrad,Cargo,0,120,3888.864,61.728
54.68673,20.17992,61,ANTWERPEN,MT,ZAMOSKVORECHYE,283815,2016-12-17T22:05:03Z,kalingrad,Cargo,0,960,30123.264,26234.4
54.69765,20.44159,56,KALININGRAD,MT,ZAMOSKVORECHYE,283815,2016-12-15T16:05:03Z,kalingrad,Cargo,0,120,3456.768,61.728
54.7012,20.47519,14,KALININGRAD,MT,ZAMOSKVORECHYE,283815,2016-12-17T20:11:02Z,kalingrad,Cargo,0,187559,1350724.894,1347268.126
54.53359,18.53776,0,GDYNIA,PA,ZBASTAR ENDURANCE,406999,2016-12-19T19:27:07Z,gdynia,Cargo,1,121,0,0
54.53359,18.53776,0,GDYNIA,PA,ZBASTAR ENDURANCE,406999,2016-12-19T19:29:06Z,gdynia,Cargo,1,119,0,0
55.69731,20.86056,2,KLAIPEDA,NL,ZEALAND BEATRIX,271828,2016-12-14T14:35:07Z,klaipeda,Cargo,1,121,124.4848,1.0288
55.69729,20.86048,572,KLAIPEDA,NL,ZEALAND BEATRIX,271828,2016-12-14T14:37:06Z,klaipeda,Cargo,0,119,35014.1792,34889.6944
59.87354,30.20407,60,ST.PETERBURG,LR,ZENIT,754206,2016-12-18T02:31:09Z,st_petersburg,Cargo,0,1,30.864,-3259.2384
59.87618,30.19794,59,ST.PETERBURG,LR,ZENIT,754206,2016-12-18T02:33:03Z,st_petersburg,Cargo,0,114,3459.8544,3428.9904
59.91596,30.02864,112,UDDEVALLA,LR,ZENIT,754206,2016-12-19T10:49:04Z,st_petersburg,Cargo,0,1,57.6128,-6737.0968
59.92103,30.00384,116,UDDEVALLA,LR,ZENIT,754206,2016-12-19T10:51:04Z,st_petersburg,Cargo,0,120,7160.448,7102.8352
59.87515,30.19474,0,RU LED,HK,ZHEN ZHU HAI,3542150,2016-12-20T11:01:03Z,st_petersburg,Cargo,1,119,0,0
59.87514,30.19475,1,RU LED,HK,ZHEN ZHU HAI,3542150,2016-12-20T11:11:03Z,st_petersburg,Cargo,1,600,308.64,308.64
54.79674,18.42269,50,"KEEP CLEAR 0,5NM",PL,.WLA-311,315950,2016-12-14T19:31:07Z,gdynia,Fishing,0,120,3086.4,
